FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTime
1012516,Truro Educational Farmers' Market,http://www.sustainablecape.org,https://www.facebook.com/sustainablecape/,,,,2016-07-13T09:46:11Z
1006885,Trussville Fresh  Market,,,,,,2010-04-20T07:28:00Z
1002443,Trussville Springs Farmers Market,,,,,,2010-04-20T07:49:00Z
1009678,Tryon Tailgate Market,http://www.polkcountyfarms.org/farmers-markets,https://www.facebook.com/polkcountyfarms,,,https://twitter.com/polkcountyfarms,2014-03-27T15:17:04Z
1001439,TS Smith & Sons,http://www.tssmithandsons.com,,,,,2012-05-20T09:51:19Z
1008037,TS Smith & Sons,http://www.tssmithandsons.com,,,,,2012-05-20T09:51:19Z
1006642,Tualatin Farmers Market,http://www.tualatinfarmersmarket.com,https://www.facebook.com/TualatinFarmersMarket,https://twitter.com/tualatinfarmers,,,6/12/2013 12:26:12 PM
1000014,Tubac Farmers Market,,,,,,2009-01-01T05:00:00Z
1005006,Tucker Farmers Market,http://www.tuckerfarmersmarket.com,https://www.facebook.com/tuckerfarmersmarket,,,,2013-06-12T11:07:08Z
1000080,Tucker Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,2013-07-23T15:25:33Z
1002873,Tuckerton Farmers Market at the Seaport,http://www.tuckertonborough.com,,,,,2009-01-01T05:00:00Z
1009234,Tucumcari Farmers' Market,,https://www.facebook.com/pages/Tucumcari-Farmers-Market/253600261334263,,,,2013-01-01T05:00:00Z
1011022,Tuesday Delmar Farmers’ Market (Capital District Farmers’ Market Assoc.),,www.facebook.com/TuesdayDelmarFarmersMarket,,,,4/10/2015 12:51:43 PM
1018397,Tuesday Market at Bloomington Community Farmers Market,http://bloomington.in.gov/farmersmarket,https://www.facebook.com/pages/Bloomington-Community-Farmers-Market/130635957114110,,,,2017-06-26T10:00:15Z
1004552,Tuesday Market in Lauraville,,https://www.facebook.com/Hamilton-Lauraville-Tuesday-Market-196879297027052/,,,,2016-06-16T09:52:45Z
1011590,Tuesday Morning Market at Steele Wines,http://www.lakecountyfarmersfinest.org,Tuesday Morning Market at Steele Wines,,,,2015-07-29T22:29:51Z
1002896,Tularosa Farmers Market,,,,,,2012-05-01T12:43:52Z
1009362,Tullahoma Locally Grown Market,http://www.tullahoma.locallygrown.net,,,,,2013-01-01T05:00:00Z
1009826,Tullos Farmer's Fest,,https://www.facebook.com/groups/471258202966789/,,,,2014-04-07T09:59:11Z
1007140,Tuma’s Farmers Market,,,,,,2011-01-01T05:00:00Z
1001509,Tumbleweed Farmers' & Crafters' Market,,https://www.facebook.com/pages/Tumbleweed-Farmers-Crafters-Market/248012928568687?ref=ts&fref=ts,,,,2014-03-14T14:20:16Z
1003600,Tumwater Town Center Farmers Market,http://www.tumwaterfarmersmarket.org,https://www.facebook.com/pages/Tumwater-Town-Center-Farmers-Market/147342618615328,,,,2016-06-27T22:27:52Z
1005963,Tuolumne Memorial Park CFM,,,,,,2009-01-01T05:00:00Z
1018283,Tupelo Farmers' Depot,http://www.tupelomainstreet.com,tupelo farmers depot,,,,2017-06-21T09:47:34Z
1018379,Tupper Lake Farmers' Market,https://www.tupperlakefarmersmarket.com,https://www.facebook.com/TupperLakeFarmersMarket/,,,https://www.instagram.com/tupperlakefarmersmarket/,2017-06-23T15:04:01Z
1011717,Turkey Ridge Organic Orchard- on farm Farm Market,,Turkey Ridge Organic Orchard,,,,2015-10-21T13:26:21Z
1009249,Turlock Certified Farmers Market ,http://www.turlockmarket.org/,,,,,2013-01-01T05:00:00Z
1002270,Turlock Gourmet CFM,http://www.turlockdowntown.org,,,,,2009-01-01T05:00:00Z
1006486,Turtle Lake Farmer's Market,http://www.villageofturtlelake.com/farmers_market.htm,,,,,2013-07-01T16:56:12Z
1000113,Tuscaloosa  County Truck Growers Association,http://www.tuscaloosafarmersmarket.com,,,,,2012-04-27T18:26:17Z
1018141,Tuscaloosa Farmers' Market at the River Market,http://www.tuscaloosarivermarket.com/,https://www.facebook.com/TuscaloosaFarmersMarket/,https://twitter.com/TuscRiverMarket,,https://www.instagram.com/tuscaloosarivermarket/,2017-06-20T13:29:49Z
1002365,Tuscarawas Valley Farmers  Market,http://www.tvffm.org,https://www.facebook.com/tuscfarmersmarket,,,,2013-06-10T18:03:46Z
1008091,Tustin Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,4/8/2015 12:37:44 PM
1006350,Tustumena Farmer's Market,,,,,,2012-05-16T15:56:20Z
1003645,Tuttle Farmers Market,,,,,,2010-06-04T21:51:00Z
1000670,Tuxedo Farmers' Market,http://www.tuxedofarmersmarket.com,https://www.facebook.com/groups/83763788078/,,,,6/27/2016 12:59:54 PM
1007330,Twain Harte CFM,,,,,,2009-01-01T05:00:00Z
1001563,Twilight Farmers' Market at the Citadelle,http://www.arizonafarmersmarkets.com,https://www.facebook.com/pages/Twilight-Farmers-Market-of-Glendale-AZ/227136770667412,https://twitter.com/AZfarmersmarket,,,2013-06-25T15:02:20Z
1012573,Twin Bridges Farmers' Market,,,,,,2016-07-14T11:35:18Z
1008210,Twin Cities Local Food,http://www.twincitieslocalfood.com,https://www.facebook.com/pages/Twin-Cities-Local-Food/254284154646752,https://twitter.com/tclocalfood,,,2014-04-22T20:38:19Z
1005493,Twin City Farmers Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket,@twincitymarket,,Instagram @twincitymarket; Pinterest,2016-06-27T13:03:19Z
1012025,Twin City Farmers' & Artisans' Mid-Week Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket/,@twincitymarket,,Instagram @twincitymarket; Pinterest,2016-06-27T13:17:50Z
1009568,Twin Falls Farmers Market,http://www.kmvt.com/news/local/Twin-Falls-Farmers-Market-Doing-Better-Than-Expected-214483731.html,,,,,2013-01-01T05:00:00Z
1004063,Twin Towns Gardeners' Market,http://www.twintownsmarket.org,https://www.facebook.com/twintownsmarket,,,,2014-04-22T15:08:17Z
1000969,Twinsburg Farmers Market,http://www.twinsburgivistorcenter.com,,,,,2009-01-01T05:00:00Z
1010594,Two Rivers Farmers Market,,https://www.facebook.com/2RiversFarmersMarket,,,,2014-09-17T14:18:48Z
1006169,Two Rivers Farmers/Crafter Market,http://www.tworiversmainstreet.com,,,,,2013-06-17T11:14:38Z
1008900,Tyler County WV Farmers Market,,https://www.facebook.com/TylerWVFarmersMarket,,,,2014-04-24T15:23:55Z
1007173,Tyler Farmers Market Association,,,,,,2009-01-01T05:00:00Z
1006371,Tylertown Farmers Market,,https://www.facebook.com/tylertownfarmersmarket,,,,2014-03-14T18:06:56Z
1009173,Tyngsboro Farmers Market ,http://www.tyngsfarmersmarket.org/,,,,,2013-01-01T05:00:00Z
1006884,Tyrell county FM,,,,,,2011-01-01T05:00:00Z
1000456,Tyrone Farmers Market,,,,,,2009-01-01T05:00:00Z
1000689,UAB Farmers Market,,,,,,6/28/2016 12:33:43 PM
1002134,UC Davis Farmers Market,http://www.ucdavisfarmersmarket.org,https://www.facebook.com/UCDavisFarmersMarket,,,,2015-03-24T14:12:06Z
1005189,UCC Cable Farmers Market,,,,,,2011-01-01T05:00:00Z
1002626,UCF Farmers Market,http://www.ucffarmersmarket.com,,,,,2009-01-01T05:00:00Z
1000902,UCSD Certified Farmers' Market,,,,,,2013-06-24T14:04:53Z
1009881,UDC Farmers Market,,,,,,2014-04-23T06:50:26Z
1001001,UK Robinson Center Farmers Market,http://www2.ca.uky.edu/rcars,,,,,2012-04-26T14:37:41Z
1006826,Ukiah Saturday CFM,http://www.mcfarm.org,https://www.facebook.com/UkiahFarmersMarket,,,,2014-04-01T12:37:43Z
1003551,UM Green Market,http://www.themarketcompany.org,,,,,2011-01-01T05:00:00Z
1006114,Umatilla Farmers Market,http://www.umatillafarmersmarket.com,,,,,2011-04-18T23:57:09Z
1004732,Umpqua Valley Farmers Market,http://www.uvfarmersmarket.com,https://www.facebook.com/umpquavalleyfarmersmarket,,,,2013-06-12T16:50:44Z
1001252,Unadilla Farmers Market,,,,,,2013-06-18T11:35:16Z
1007522,Under the Banyan's Farmers Market,,,,,,2009-01-01T05:00:00Z
1006601,Union City Farmers' Market,http://www.pcfma.com/unioncity,,,,,6/14/2012 12:59:45 PM
1002213,Union County Farmers Market,,https://www.facebook.com/YellvilleFarmersMarket,,,,2012-05-11T07:58:44Z
1005808,Union County Farmers Market,,,,,,2009-01-01T05:00:00Z
1011292,Union County Farmers Market,http://www.co.union.nc.us/LivingHere/FarmersMarket.aspx,https://www.facebook.com/pages/Union-County-Farmers-Market-Monroe-NC/104261606377297,https://twitter.com/UCNCLocalFoods,,,2015-07-03T09:05:44Z
1001540,Union County Farmers Market,http://www.ucfarmersmarket.com,,,,,2012-06-05T13:44:09Z
1011783,Union County Farmers Market - Richwood Location,,www.facebook.com/richwoodfarmersmarket,,,,2016-02-11T17:04:50Z
1010032,Union County Farmers' Market,,https://www.facebook.com/UnionCountyFarmersMarket,,,,2014-04-24T10:24:29Z
1006110,Union Farmers Market,,,,,,2009-01-01T05:00:00Z
1010158,Union Farmers Market,http://www.unionfarmersmarket.org/,,,,,2014-05-17T13:24:33Z
1002733,Union Farmers Market,,,,,,2009-01-01T05:00:00Z
1002123,Union Parish Farmers' Market,,,,,,2009-01-01T05:00:00Z
1009787,Union Square Farmers Market,https://unionsquaremain.org/food/farmers-market/,https://www.facebook.com/unionsquaremarkets,https://twitter.com/unionsquareFM,,,2014-04-04T17:13:20Z
1000081,Union Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/UnionSquareGreenmarket,,,,2013-07-24T11:24:58Z
1018634,Union Street Farmers Market,http://unionstreetfarmersmkt.com,,,,,2017-07-10T09:09:42Z
1012042,Union Township,http://uniontwpfarmersmarket.com/,https://www.facebook.com/uniontwpfarmersmarket,,,,2016-06-27T15:24:32Z
1003756,Uniontown Farmers Market,,,,,,2009-01-01T05:00:00Z
1000468,Unitarian Universal Fellowship Farmers Market,http://www.uu.columbiafc.uua.org,,,,,2009-01-01T05:00:00Z
1009515,United Communities Farmers Market ,http://www.localharvest.org/united-communities-farmers-market-M58985,,,,,2013-01-01T05:00:00Z
1004551,United Farmers Market,,,,,,2009-01-01T05:00:00Z
1002887,Unity Market Day Farmers Market,http://www.unitymarketday.org,,,,,2014-03-31T16:53:39Z
1006408,University Avenue Farmers' Market,,,,,,2012-05-07T16:11:20Z
1003753,University Community Farmers Market,http://www.ourheights.org/farmersmarket,,,,,2014-04-16T13:48:43Z
1004170,University District Farmers Market,http://www.seattlefarmersmarkets.org,https://www.facebook.com/UniversityDistrictFarmersMarket,https://twitter.com/seattlefarmmkts,,,2016-07-12T18:52:32Z
1001808,University Farmers' Market,http://www.umm.edu/green/farmers_market.htm,,,,,2015-03-19T14:03:20Z
1009758,University of Minnesota Farmers Market,http://www.farmersmarket.umn.edu,https://www.facebook.com/umn.farmersmarket,https://twitter.com/umnfarmersmrkt,,http://instagram.com/umnfarmersmrkt,2014-04-08T14:30:25Z
1009789,University of Minnesota Farmers Market - St. Paul,http://www1.umn.edu/ohr/wellness/nutrition/farmersmarket/index.html,https://www.facebook.com/umn.farmersmarket,,,,2014-04-04T17:16:01Z
1000233,University Of San Francisco FM,,,,,,2011-01-01T05:00:00Z
1008216,University Square Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/FarmToCity,https://twitter.com/FarmtoCity,,,6/29/2016 12:29:54 PM
1003148,University Village Colorado Farmers Market,http://www.millerfarms.net,https://www.facebook.com/MillerFarmsCO?ref=ts&v=wall,,,,2014-03-14T11:17:35Z
1000591,Upper Arlington Farmers' Market,http://www.uaoh.net/recreation/division.php?fDD=91-670,,,,,2011-05-15T16:25:38Z
1006652,Upper East Side Farmers Market at Legion Park,http://www.urbanoasisproject.org,https://www.facebook.com/UpperEastSideFarmersMarket,https://twitter.com/urbanoasisproj,,,2016-06-28T14:33:07Z
1011429,Upper Haight Certified Farmers' Market,http://pcfma.org,facebook.com/UpperHaightFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,7/20/2015 12:39:19 PM
1002958,Upper Merion Farmers Market,http://www.uppermerionfarmersmarket.org/,https://www.facebook.com/umfarmersmarket,https://twitter.com/umfarmersmarket,www.youtube.com/umfarmersmarket,,2016-06-27T16:55:14Z
1009375,Upper Northwoods Farmers Market ,http://www.livingfaithchurchwi.org/ministries/farmers-market/,,,,,2013-01-01T05:00:00Z
1009276,Upper State Street Farm Market ,http://www.upperstatestreet.org/visit/,,,,,2013-01-01T05:00:00Z
1009500,Upstate Farmer's Market,,https://www.facebook.com/UpstateFarmersMarket,,,,2013-01-01T05:00:00Z
1010556,UpStreet Market Hudson ,,https://www.facebook.com/upstreetmarket,,,instagram @upstreetmarket,2014-08-26T16:57:41Z
1000777,Upton Farmers Market,,,,,,2009-01-01T05:00:00Z
1000731,Uptown Ankeny Farmers Market,http://www.uptownankeny.org,,,,,2014-03-20T16:32:47Z
1002506,Uptown Chicago Farmers Market,,,,,,2009-01-01T05:00:00Z
1000234,Uptown Columbus Market Days,http://www.uptowncolumbusga.com,,,,,2013-07-11T16:19:57Z
1002565,Uptown Farmers Market,http://www.uptownwatertown.com,,,,,2009-01-01T05:00:00Z
1010904,Uptown Farmers Market,http://www.uptown23rd.com,,,,,2015-03-11T13:41:39Z
1018235,Uptown Farmers Market,https://uptownmarketaz.com/,https://www.facebook.com/uptownmarketaz,https://twitter.com/uptownmarketaz,,https://www.instagram.com/uptownmarketaz/,2017-06-20T17:29:02Z
1012638,Uptown Fresh Healthy Lifestyle Market,,,,,,2016-07-19T22:06:58Z
1010840,Uptown Market,http://www.uptowngreenwood.com/uptown-market,https://www.facebook.com/uptowngreenwoodmarket,@uptowngwdmarket,,,2016-07-13T15:29:09Z
1002815,Uptown Martinsville Farmers' Market,http://www.martinsvilleuptown.com,https://www.facebook.com/groups/48152046033/,,,,2014-04-01T14:23:58Z
1005402,Uptown Normal Trailside Farmers Market,,,,,,2009-01-01T05:00:00Z
1001886,Uptown Umbrella Market,http://uptowngreenville.com/play/umbrella-market/,https://www.facebook.com/uptownumbrellamarket/,https://twitter.com/Umbrella_Market,,https://www.instagram.com/umbrella_market/,2016-07-01T10:35:09Z
1006148,Uptown Wadesboro Farmers Market,http://www.uptownwadesboro.com,,,,,2011-04-25T14:01:33Z
1017939,Uptown Westerville Farmers' Market,http://www.marketwednesday.com,https://www.facebook.com/MarketWednesday,https://twitter.com/MarketWednesday,,http://uptownwestervillefarmersmarket.blogspot.com/,2017-04-26T14:48:23Z
1003331,Uptown Whittier CFM,,,,,,2014-03-14T21:27:02Z
1012213,Urban Acres Produce,,,,,,2016-07-04T12:17:17Z
1010807,URBAN COOKHOUSE FARMER'S MARKET - HOMEWOOD,http://urbancookhouse.com/farmers-markets,https://www.facebook.com/uchomewoodrestaurant,,,,2015-02-04T16:12:47Z
1010808,URBAN COOKHOUSE FARMER'S MARKET - THE SUMMIT,http://urbancookhouse.com/farmers-markets,https://www.facebook.com/ucsummitrestaurant,,,,2015-02-04T16:10:44Z
1005967,"Urban Farmer's Market (Madison, FL)",,,,,,2014-03-17T14:09:37Z
1018569,Urban Garden Farmers Market,http://urbangardenmarket.blogspot.com,https://www.facebook.com/urbangardenfarmersmarket,,,,2017-07-06T09:52:45Z
1001274,Urban Growers Market,http://www.urban-growers-market.com,https://www.facebook.com/pages/The-Urban-Growers-Market/142574475792429,,,,2013-06-10T14:33:11Z
1002128,Urban Harvest,,,,,,2009-01-01T05:00:00Z
1010415,Urban Harvest Farmers Market @ Eastside,http://www.urbanharvest.org,www.facebook.com/urbanharvesthouston,,,,8/5/2014 12:23:00 PM
1010189,Urban Oaks Organic Farm,http://www.urbanoaks.org,https://www.facebook.com/UrbanOaksOrganicFarm,,,,2014-05-21T16:05:55Z
1001626,Urban Oasis Farmers Market,,,,,,2014-04-22T13:18:00Z
2000034,Urban Oasis Farmers Market on the Move,http://www.urbanoasisproject.org,,,,,2013-01-01T05:00:00Z
1016817,Urban Roots Daily Market,http://www.urbanrootsgr.org,,,,,2017-01-30T11:11:00Z
1007863,Urban Table Certified Farmer's Market,,,,,,2011-01-01T05:00:00Z
1001278,Urbana Farmers Market,,https://www.facebook.com/pages/Urbana-Farmers-Market/136704663007574,,,,2014-04-01T08:03:20Z
1004134,Urbana Library Farmers' Market,http://www.urbanalibraryfarmersmarket.com,https://www.facebook.com/UrbanaLibraryFarmersMarket,,,,2016-06-28T14:39:51Z
1004464,Urbana's Market at the Square,http://www.urbanaillinois.us/market,,,,,2012-04-26T17:16:26Z
1005954,Urbanna Farmers Market,http://www.urbanna.com/pages/allEvents.html,,,,,2011-01-01T05:00:00Z
1008746,Urbavore Urban Farm and Market,http://www.badseedkc.com,,,,,2013-06-28T11:39:34Z
1007139,URI Farmers Market,,,,,,2011-01-01T05:00:00Z
1000718,USDA Beltsville Farmers' Market,,,,,,2015-03-19T14:36:08Z
1005631,USDA Farmers Market,http://www.usda.gov/farmersmarket,,,,,10/6/2015 12:54:34 PM
1002446,USDOT Farmers Market,,,,,,4/22/2014 12:39:54 PM
1012310,UT Farmers Market,http://vegetables.tennessee.edu/utfm.html,https://www.facebook.com/UT-Farmers-Market-197864066906773/,,,https://www.instagram.com/utfarmersmarket/,7/7/2016 12:18:09 PM
1008864,UTC Certified Farmers Market,http://www.sdmarketmanager.com,https://www.facebook.com/UTCFarmersMarket,,https://www.youtube.com/channel/UCuWcRJKZEhtUVGTC_FrK4uQ,,2016-06-27T17:11:11Z
1001999,Utica Farmers Market,http://www.CityofUtica.com,,,,,2014-04-01T13:14:51Z
1012402,"Utopia Farmers Market, LLC",,https://www.facebook.com/utopiafarmandstable/?ref=aymt_homepage_panel#,,,,2016-07-11T09:57:41Z
1010073,VA Medical Center Farmer's Market,,,,,,2014-04-30T16:27:52Z
1011498,VA Palo Alto Farmers' Market,http://www.pcfma.org,www.facebook.com/VAPaltoAltoFarmersMarket,www.twitter.com/PacCoastFarmers,,,2015-07-23T16:36:36Z
1011499,VA San Francisco Certified Farmers' Market,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,2015-07-23T16:51:10Z
1006550,VA San Francisco Farmers' Market,http://www.pcfma.com,,,,,2012-06-14T14:44:07Z
1011358,Vacaville Farmers' Market,http://www.pcfma.org,,,,,2015-07-14T11:56:14Z
1001146,Vaiden Farmers Market,,,,,,2009-01-01T05:00:00Z
1000959,Vail Farmers Market,,,,,,2011-05-08T13:09:45Z
1002457,Vail Farmers Market ,http://www.vailfarmersmarket.com,https://www.facebook.com/pages/Vail-Farmers-Market-and-Art-Show,https://twitter.com/Vailfarmersmkt,,,2013-07-17T17:39:45Z
1005852,Val Du Vino Farmers Market,,,,,,2013-06-19T23:30:13Z
1004669,Valdosta Farmers Market,,,,,,2013-06-28T11:16:16Z
1007055,Vale Farmers Market,,,,,,2011-01-01T05:00:00Z
1011445,Vallco Farmers' Market,http://www.pcfma.org,www.facebook.com/VallcoFarmersMarket,www.twitter.com/PacCoastFarmers,,,2015-07-20T13:55:35Z
1003935,Valle Crucis Farmers Market at Mast General,,,,,,2009-01-01T05:00:00Z
1011357,Vallejo Farmers' Market,http://www.pcfma.org,https://www.facebook.com/VallejoFarmersMarket,,,,2015-07-14T11:51:55Z
1000831,Valley Center CFM,http://www.sdfarmbureau.org,,,,,2011-01-01T05:00:00Z
1005371,Valley City Farmers Market,,,,,,2009-01-01T05:00:00Z
1006714,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,,,,,2014-04-01T09:41:05Z
1008848,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,,,,,2014-04-01T09:24:52Z
1007186,Valley Growers Association,,,,,,2009-01-01T05:00:00Z
1007147,Valley Growers Association I,,,,,,2009-01-01T05:00:00Z
1007184,Valley Growers Association II,,,,,,2009-01-01T05:00:00Z
1007152,Valley Growers Association III,,,,,,2009-01-01T05:00:00Z
1007153,Valley Growers Association IV,,,,,,2009-01-01T05:00:00Z
1005859,Valley Junction Farmers Market,http://www.valleyjunction.com,https://www.facebook.com/pages/Historic-Valley-Junction/213942310119?fref=ts,https://twitter.com/Valley_Junction,,,2016-06-27T14:10:59Z
1000910,Valley of the Moon Certified Farmers' Market,http://www.sonomaplazamarket.org,https://www.facebook.com/pages/Valley-of-the-Moon-Certified-Farmers-Market/486196241421991,,,,2015-06-18T12:39:00Z
1003371,Valleydale Farmers Market,http://www.valleydalefarmersmarket.com,https://www.facebook.com/pages/Valleydale-Farmers-Market,https://twitter.com/ValleydaleFM,,,2014-05-16T23:07:06Z
1006297,Valliant Farmers Market,,,,,,2009-01-01T05:00:00Z
1005915,Valois Stone Arch Farmers Market,,,,,,2012-02-17T15:03:50Z
1016828,Valparaiso Market,http://valparaisoevents.com/valparaiso-market/,https://www.facebook.com/ValparaisoMarket/,,,,2017-02-09T14:41:36Z
1011899,Van Buren Farmer's Market ,,https://www.facebook.com/Van-Buren-Farmers-Market-221434821212597/,,,,2016-04-26T22:23:06Z
1009454,Van Meter Farmers Market ,http://www.farmersmarketonline.com/fm/VanMeterFarmersMarket.html,https://www.facebook.com/vanmeterfamersmarket,,,,2013-01-01T05:00:00Z
1003900,Van Vorst Farmers' Market,http://www.fvvp.org,,,,,2014-04-22T21:11:49Z
1001459,Van Wert County Farmers Market,,,,,,2009-01-01T05:00:00Z
1018535,Vance County Regional Farmers Market,http://vancecounty.org,Vance County Regional Farmers Market,Vance County Regional Farmers Market,,,2017-07-05T10:04:19Z
1003260,Vancouver Farmers Market,http://www.vancouverfarmersmarket.com,https://www.facebook.com/vancouverfarmersmarket,,,,2014-03-20T19:15:57Z
1010596,Vandalia Community Farmers Market ,http://www.vandaliafarmersmarket.com,Vandalia Farmers Market,,,Instagram,2016-06-27T14:03:13Z
1002642,Vandalia Country Market,,,,,,2009-01-01T05:00:00Z
1018299,Vandenberg Village Certified Farmers Market,http://www.villagegoesgreen.org,www.facebook.com/villagegoesgreen,,,,6/21/2017 12:25:21 PM
1003594,Vandergrift Farmers' Market,http://www.vandergriftfarmersmarket.weebly.com,,,,,2010-05-04T13:53:00Z
1000237,Vantage Point Farmers Market,http://www.porthuronmarket.com/Main/Home.aspx,http://www.facebook.com/pages/Vantage-Point-Farmers-Market/147816461982?ref=hl,,,,2015-07-10T13:51:57Z
1012325,Vashon Farmers Market - Saturday,http://www.vigavashon.org,www.facebook.com/vashonfarmersmarket,,,,2016-07-07T16:18:27Z
1012329,Vashon Farmers Market - Wednesday,http://vigavashon.org/farmers-market/,www.facebook.com/vashonfarmersmarket,,,,2016-07-07T16:22:53Z
1002938,Vassar Farmers Market,http://www.vassarfarmersmarket.yolasite.com/,,,,,2010-05-13T15:30:00Z
1010200,VBISD Helping Hands Garden Market,,,,,,2014-05-22T17:43:46Z
1010619,Veggie Truck Farmers Market,http://www.theveggietruck.org/,https://www.facebook.com/pages/The-Veggie-Truck/334761463302824,,,,2014-09-29T22:01:22Z
1007677,Veneta's Downtown Farmers Market,http://www.ci.veneta.or.us/farmersmarket.html.,,,,,2011-01-01T05:00:00Z
1011921,Venice CFM,http://VeniceFarmersMarket.com,,,,,2016-05-04T16:45:24Z
1011112,Venice Farmer's Market,http://www.thevenicefarmersmarket.com,Venice Farmer's Market,,,,5/3/2015 12:06:39 PM
1006051,Ventnor International Farmers Market,http://www.ventnorbeautification.com,,,,,2012-07-05T15:45:30Z
1003831,Ventura Saturday Downtown CFM,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,,2013-06-24T17:10:24Z
1010478,Verde Community Farm and Market,http://www.urbanoasisproject.org/urban-oasis-project-1/verde-gardens-community-farm-and-market,https://www.facebook.com/pages/The-Farm-at-Verde-Gardens/344799028875715,,,,2014-08-11T11:41:42Z
1010339,Verde Gardens Farmers Market,,https://www.facebook.com/pages/The-Farm-at-Verde-Gardens/344799028875715,,http://www.youtube.com/watch?v=xjIAtpwWJ20,,2014-06-24T13:10:03Z
1012711,Verde Valley Farmers' Market,,Verde Valley Farmers Market,,,,2016-07-20T11:17:15Z
1006398,Verdigre Farmers Market,,,,,,2009-01-01T05:00:00Z
1018442,Vergennes Farmers Market,,https://www.facebook.com/vergennesfarmersmarket/,,,,2017-06-28T10:15:07Z
1018597,Vermillion Area Farmers Market Summer Saturday Markets,http://www.vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,https://www.youtube.com/channel/UCoZ5JxA7x2CKzsVmdUxySFg,,2017-07-06T23:47:44Z
1018598,Vermillion Area Farmers Market Winter Markets,http://www.vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,https://www.youtube.com/channel/UCoZ5JxA7x2CKzsVmdUxySFg,,2017-07-06T23:52:37Z
1018233,Vermont Farmers Market,https://vtfarmersmarket.org/,The Vermont Farmers Market,@VFMRutland,,,2017-06-20T17:25:03Z
1006503,Vernon Farmers Market,http://www.villageofvernon.org,,,,,2010-06-17T10:09:00Z
1016787,Vernon Farmers Market,,,,,,2017-01-04T11:58:25Z
1001588,Vernon Parish Farmers Market,,,,,,2009-01-01T05:00:00Z
1011207,Vernonia Open Air Market,,https://www.facebook.com/pages/Vernonia-Open-Air-Market/206139596070574,,,,2015-06-05T18:11:38Z
1005712,Verona Farmers' Market,http://www.veronafarmersmarket.com/,https://www.facebook.com/pages/Copiah-County-Farmers-Market/430372066986060,,,,2013-07-16T11:51:32Z
1012655,Verrado Community Farmers Market,http://www.arizonacommunityfarmersmarkets.com/FM_Verrado.html,https://www.facebook.com/VerradoCommunityFarmersMarket/,,,,2016-07-15T13:45:08Z
1008747,Versailles Area Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=224,,,,,2013-06-28T11:45:28Z
1004462,Vestal Farmers Market,,,,,,2012-05-31T20:04:09Z
1005362,VFW - WEST BEND - Saturday,,,,,,2011-01-01T05:00:00Z
1005056,Vicksburg Farmers Market,http://www.vicksburgfarmersmarket.org,,,,,2012-04-26T14:24:16Z
1012247,Vicksburg Farmers' Market,http://Www.vicksburgfarmersmarket.com,Vicksburg Farmers' Market,,,,2016-07-05T13:28:35Z
1005831,Victor Farmers' Market,http://www.victorldc.org,,,,,2012-05-17T15:30:54Z
1009197,Victor Idaho Farmers Market ,http://www.victorfarmersmarket.webs.com,,,,,2013-01-01T05:00:00Z
1001235,Victory Tailgate Market,,,,,,2009-01-01T05:00:00Z
1003615,Vidinha Stadium (Sunshine Markets),,,,,,2009-01-01T05:00:00Z
1012604,Vienna Saturday Farmers Market,http://VIENNAFARMERSMARKET.COM,www.facebook.com/Vienna-Farmers-Market,,,,2016-07-14T15:17:10Z
1004344,Villa Park French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/villaparkfrenchmarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,2016-06-27T16:48:19Z
1011315,Village Farmers Market,http://vfmarket.net,https://www.facebook.com/pages/Village-Farmers-Market/1502185890050375,,,,2015-07-09T16:06:15Z
1005718,Village Farmers Market,http://www.thevillagefarmersmarket.org,,,,,2012-05-07T10:42:31Z
1007540,Village Farmers' Market,,,,,,2009-01-01T05:00:00Z
1000815,Village Fresh Farmers Market,http://www.brandywinevillage.org/,,,,,2012-05-17T15:19:55Z
1007544,Village Market Cooperative,,,,,,2011-01-01T05:00:00Z
1012297,Village Market- Slavic Village,http://slavicvillage.org/villagemarket,https://www.facebook.com/VillageMarketSlavicVillage/,,,,2016-07-07T10:36:19Z
